date,hour,energy_kWh
2015-03-19,02,0.522
2015-03-19,03,0.474
2015-03-19,04,0.496
2015-03-19,05,0.485
2015-03-19,06,0.466
2015-03-19,07,1.147
2015-03-19,08,2.442
2015-03-19,09,1.858
2015-03-19,10,2.554
2015-03-19,11,0.834
2015-03-19,12,1.746
2015-03-19,13,0.772
2015-03-19,14,1.462
2015-03-19,15,0.694
2015-03-19,16,1.443
2015-03-19,17,1.404
2015-03-19,18,2.530
2015-03-19,19,1.297
2015-03-19,20,1.729
2015-03-19,21,1.330
2015-03-19,22,1.071
2015-03-19,23,0.941
2015-03-20,00,0.542
2015-03-20,01,0.536
2015-03-20,02,0.512
2015-03-20,03,0.533
2015-03-20,04,0.508
2015-03-20,05,0.979
2015-03-20,06,0.981
2015-03-20,07,1.890
2015-03-20,08,2.549
2015-03-20,09,0.647
2015-03-20,10,2.336
2015-03-20,11,0.945
2015-03-20,12,0.886
2015-03-20,13,0.580
2015-03-20,14,1.709
2015-03-20,15,0.606
2015-03-20,16,1.875
2015-03-20,17,2.068
2015-03-20,18,2.308
2015-03-20,19,2.289
2015-03-20,20,1.944
2015-03-20,21,1.163
2015-03-20,22,1.917
2015-03-20,23,0.736
2015-03-21,00,0.555
2015-03-21,01,0.508
2015-03-21,02,0.458
2015-03-21,03,0.520
2015-03-21,04,0.503
2015-03-21,05,1.595
2015-03-21,06,0.495
2015-03-21,07,1.159
2015-03-21,08,2.532
2015-03-21,09,0.572
2015-03-21,10,2.364
2015-03-21,11,1.499
2015-03-21,12,1.130
2015-03-21,13,0.935
2015-03-21,14,1.651
2015-03-21,15,3.032
2015-03-21,16,1.143
2015-03-21,17,1.773
2015-03-21,18,0.756
2015-03-21,19,0.907
2015-03-21,20,1.623
2015-03-21,21,1.792
2015-03-21,22,1.286
2015-03-21,23,1.184
2015-03-22,00,0.493
2015-03-22,01,0.516
2015-03-22,02,0.490
2015-03-22,03,0.487
2015-03-22,04,0.499
2015-03-22,05,1.458
2015-03-22,06,0.931
2015-03-22,07,1.188
2015-03-22,08,2.313
2015-03-22,09,0.986
2015-03-22,10,1.631
2015-03-22,11,1.186
2015-03-22,12,2.582
2015-03-22,13,1.233
2015-03-22,14,4.305
2015-03-22,15,1.270
2015-03-22,16,1.989
2015-03-22,17,1.665
2015-03-22,18,0.925
2015-03-22,19,1.182
2015-03-22,20,1.915
2015-03-22,21,3.128
2015-03-22,22,1.191
2015-03-22,23,0.961
2015-03-23,00,0.603
2015-03-23,01,0.498
2015-03-23,02,0.499
2015-03-23,03,0.502
2015-03-23,04,0.491
2015-03-23,05,2.012
2015-03-23,06,0.599
2015-03-23,07,1.126
2015-03-23,08,2.648
2015-03-23,09,1.324
2015-03-23,10,1.998
2015-03-23,11,1.102
2015-03-23,12,1.732
2015-03-23,13,0.802
2015-03-23,14,0.770
2015-03-23,15,1.074
2015-03-23,16,2.648
2015-03-23,17,3.063
2015-03-23,18,1.372
2015-03-23,19,1.470
2015-03-23,20,1.278
2015-03-23,21,2.324
2015-03-23,22,0.686
2015-03-23,23,0.886
2015-03-24,00,0.543
2015-03-24,01,0.541
2015-03-24,02,1.322
2015-03-24,03,1.306
2015-03-24,04,0.525
2015-03-24,05,2.237
2015-03-24,06,0.604
2015-03-24,07,1.653
2015-03-24,08,2.626
2015-03-24,09,1.151
2015-03-24,10,2.467
2015-03-24,11,0.568
2015-03-24,12,1.012
2015-03-24,13,1.365
2015-03-24,14,0.537
2015-03-24,15,0.499
2015-03-24,16,0.651
2015-03-24,17,0.898
2015-03-24,18,1.476
2015-03-24,19,0.937
2015-03-24,20,1.086
2015-03-24,21,1.461
2015-03-24,22,0.966
2015-03-24,23,1.103
2015-03-25,00,0.481
2015-03-25,01,0.526
2015-03-25,02,0.505
2015-03-25,03,0.474
2015-03-25,04,0.515
2015-03-25,05,1.652
2015-03-25,06,0.577
2015-03-25,07,2.256
2015-03-25,08,2.325
2015-03-25,09,0.820
2015-03-25,10,1.601
2015-03-25,11,1.736
2015-03-25,12,0.705
2015-03-25,13,3.821
2015-03-25,14,1.477
2015-03-25,15,0.990
2015-03-25,16,1.028
2015-03-25,17,1.554
2015-03-25,18,2.728
2015-03-25,19,1.512
2015-03-25,20,3.007
2015-03-25,21,1.703
2015-03-25,22,1.473
2015-03-25,23,1.249
2015-03-26,00,0.540
2015-03-26,01,0.502
2015-03-26,02,0.487
2015-03-26,03,0.511
2015-03-26,04,0.494
2015-03-26,05,0.475
2015-03-26,06,0.602
2015-03-26,07,1.931
2015-03-26,08,2.685
2015-03-26,09,1.275
2015-03-26,10,0.628
2015-03-26,11,1.544
2015-03-26,12,0.578
2015-03-26,13,0.861
2015-03-26,14,0.559
2015-03-26,15,0.955
2015-03-26,16,1.047
2015-03-26,17,1.855
2015-03-26,18,2.334
2015-03-26,19,1.125
2015-03-26,20,1.113
2015-03-26,21,1.257
2015-03-26,22,0.892
2015-03-26,23,1.102
2015-03-27,00,0.653
2015-03-27,01,0.541
2015-03-27,02,0.517
2015-03-27,03,0.486
2015-03-27,04,0.517
2015-03-27,05,0.476
2015-03-27,06,0.652
2015-03-27,07,1.612
2015-03-27,08,2.145
2015-03-27,09,0.534
2015-03-27,10,0.546
2015-03-27,11,0.517
2015-03-27,12,0.520
2015-03-27,13,0.601
2015-03-27,14,0.543
2015-03-27,15,1.064
2015-03-27,16,0.681
2015-03-27,17,0.950
2015-03-27,18,1.317
2015-03-27,19,1.403
2015-03-27,20,1.498
2015-03-27,21,1.010
2015-03-27,22,1.102
2015-03-27,23,1.127
2015-03-28,00,0.517
2015-03-28,01,0.504
2015-03-28,02,0.509
2015-03-28,03,0.485
2015-03-28,04,0.508
2015-03-28,05,0.512
2015-03-28,06,0.584
2015-03-28,07,0.966
2015-03-28,08,2.375
2015-03-28,09,1.366
2015-03-28,10,0.826
2015-03-28,11,0.652
2015-03-28,12,2.780
2015-03-28,13,2.401
2015-03-28,14,1.238
2015-03-28,15,0.784
2015-03-28,16,0.731
2015-03-28,17,1.057
2015-03-28,18,2.022
2015-03-28,19,2.874
2015-03-28,20,1.561
2015-03-28,21,1.686
2015-03-28,22,1.168
2015-03-28,23,1.021
2015-03-29,00,0.907
2015-03-29,01,0.516
2015-03-29,02,0.502
2015-03-29,03,0.493
2015-03-29,04,0.514
2015-03-29,05,0.514
2015-03-29,06,0.701
2015-03-29,07,2.060
2015-03-29,08,2.657
2015-03-29,09,0.856
2015-03-29,10,1.341
2015-03-29,11,1.911
2015-03-29,12,2.245
2015-03-29,13,2.749
2015-03-29,14,1.368
2015-03-29,15,1.434
2015-03-29,16,1.582
2015-03-29,17,1.839
2015-03-29,18,2.100
2015-03-29,19,1.831
2015-03-29,20,1.744
2015-03-29,21,1.480
2015-03-29,22,1.361
2015-03-29,23,0.529
2015-03-30,00,0.521
2015-03-30,01,0.521
2015-03-30,02,0.497
2015-03-30,03,0.603
2015-03-30,04,1.061
2015-03-30,05,0.508
2015-03-30,06,0.878
2015-03-30,07,2.110
2015-03-30,08,2.516
2015-03-30,09,1.092
2015-03-30,10,0.641
2015-03-30,11,1.509
2015-03-30,12,0.576
2015-03-30,13,0.625
2015-03-30,14,0.856
2015-03-30,15,0.924
2015-03-30,16,1.044
2015-03-30,17,1.050
2015-03-30,18,1.510
2015-03-30,19,2.087
2015-03-30,20,2.416
2015-03-30,21,2.435
2015-03-30,22,1.420
2015-03-30,23,1.212
2015-03-31,00,0.567
2015-03-31,01,0.524
2015-03-31,02,0.608
2015-03-31,03,0.525
2015-03-31,04,0.503
2015-03-31,05,0.523
2015-03-31,06,0.569
2015-03-31,07,2.511
2015-03-31,08,2.222
2015-03-31,09,0.622
2015-03-31,10,1.856
2015-03-31,11,0.570
2015-03-31,12,0.582
2015-03-31,13,0.493
2015-03-31,14,0.526
2015-03-31,15,0.668
2015-03-31,16,0.785
2015-03-31,17,0.933
2015-03-31,18,0.924
2015-03-31,19,1.255
2015-03-31,20,1.389
2015-03-31,21,1.289
2015-03-31,22,0.999
2015-03-31,23,0.978
2015-04-01,00,0.597
2015-04-01,01,0.549
2015-04-01,02,1.337
2015-04-01,03,1.318
2015-04-01,04,1.300
2015-04-01,05,1.282
2015-04-01,06,1.265
2015-04-01,07,1.249
2015-04-01,08,1.234
2015-04-01,09,1.221
2015-04-01,10,1.209
2015-04-01,11,1.199
2015-04-01,12,1.192
2015-04-01,13,1.186
2015-04-01,14,1.184
2015-04-01,15,1.185
2015-04-01,16,1.189
2015-04-01,17,1.196
2015-04-01,18,1.207
2015-04-01,19,1.223
2015-04-01,20,1.242
2015-04-01,21,1.267
2015-04-01,22,1.296
2015-04-01,23,1.330
2015-04-02,00,1.369
2015-04-02,01,1.414
2015-04-02,02,0.494
2015-04-02,03,0.507
2015-04-02,04,0.485
2015-04-02,05,1.544
2015-04-02,06,0.561
2015-04-02,07,2.034
2015-04-02,08,2.756
2015-04-02,09,1.055
2015-04-02,10,2.137
2015-04-02,11,0.569
2015-04-02,12,1.659
2015-04-02,13,0.619
2015-04-02,14,0.596
2015-04-02,15,0.621
2015-04-02,16,1.208
2015-04-02,17,0.791
2015-04-02,18,1.734
2015-04-02,19,1.043
2015-04-02,20,1.421
2015-04-02,21,2.219
2015-04-02,22,1.002
2015-04-02,23,1.101
2015-04-03,00,0.553
2015-04-03,01,0.501
2015-04-03,02,0.527
2015-04-03,03,0.515
2015-04-03,04,0.510
2015-04-03,05,1.337
2015-04-03,06,0.995
2015-04-03,07,1.153
2015-04-03,08,3.136
2015-04-03,09,0.902
2015-04-03,10,1.961
2015-04-03,11,1.514
2015-04-03,12,1.761
2015-04-03,13,2.012
2015-04-03,14,0.738
2015-04-03,15,1.873
2015-04-03,16,1.700
2015-04-03,17,1.608
2015-04-03,18,2.760
2015-04-03,19,3.475
2015-04-03,20,1.900
2015-04-03,21,1.723
2015-04-03,22,1.204
2015-04-03,23,1.358
2015-04-04,00,0.874
2015-04-04,01,0.650
2015-04-04,02,0.884
2015-04-04,03,0.594
2015-04-04,04,1.919
2015-04-04,05,0.502
2015-04-04,06,1.624
2015-04-04,07,0.548
2015-04-04,08,1.668
2015-04-04,09,0.618
2015-04-04,10,1.970
2015-04-04,11,1.447
2015-04-04,12,0.773
2015-04-04,13,1.064
2015-04-04,14,1.553
2015-04-04,15,0.815
2015-04-04,16,0.875
2015-04-04,17,1.088
2015-04-04,18,0.875
2015-04-04,19,1.069
2015-04-04,20,1.883
2015-04-04,21,1.501
2015-04-04,22,1.070
2015-04-04,23,1.048
2015-04-05,00,0.579
2015-04-05,01,0.523
2015-04-05,02,0.498
2015-04-05,03,0.720
2015-04-05,04,1.710
2015-04-05,05,0.508
2015-04-05,06,0.693
2015-04-05,07,0.520
2015-04-05,08,0.555
2015-04-05,09,0.708
2015-04-05,10,1.710
2015-04-05,11,2.291
2015-04-05,12,2.446
2015-04-05,13,1.789
2015-04-05,14,0.839
2015-04-05,15,0.995
2015-04-05,16,1.151
2015-04-05,17,1.063
2015-04-05,18,1.114
2015-04-05,19,3.690
2015-04-05,20,1.473
2015-04-05,21,1.225
2015-04-05,22,0.830
2015-04-05,23,0.823
2015-04-06,00,0.584
2015-04-06,01,0.576
2015-04-06,02,0.700
2015-04-06,03,0.625
2015-04-06,04,0.647
2015-04-06,05,0.508
2015-04-06,06,1.269
2015-04-06,07,1.413
2015-04-06,08,2.355
2015-04-06,09,1.789
2015-04-06,10,1.030
2015-04-06,11,1.423
2015-04-06,12,1.127
2015-04-06,13,0.897
2015-04-06,14,0.652
2015-04-06,15,0.541
2015-04-06,16,0.584
2015-04-06,17,1.321
2015-04-06,18,1.359
2015-04-06,19,0.967
2015-04-06,20,1.703
2015-04-06,21,1.167
2015-04-06,22,1.177
2015-04-06,23,0.934
2015-04-07,00,0.544
2015-04-07,01,0.599
2015-04-07,02,0.542
2015-04-07,03,0.521
2015-04-07,04,0.503
2015-04-07,05,0.516
2015-04-07,06,1.956
2015-04-07,07,1.344
2015-04-07,08,0.810
2015-04-07,09,1.090
2015-04-07,10,0.771
2015-04-07,11,1.674
2015-04-07,12,0.763
2015-04-07,13,0.562
2015-04-07,14,0.760
2015-04-07,15,0.925
2015-04-07,16,0.689
2015-04-07,17,1.276
2015-04-07,18,2.745
2015-04-07,19,1.472
2015-04-07,20,1.388
2015-04-07,21,1.130
2015-04-07,22,0.990
2015-04-07,23,1.139
2015-04-08,00,0.555
2015-04-08,01,0.521
2015-04-08,02,0.386
2015-04-08,03,0.370
2015-04-08,04,0.391
2015-04-08,05,0.680
2015-04-08,06,0.667
2015-04-08,07,1.566
2015-04-08,08,1.982
2015-04-08,09,1.041
2015-04-08,10,1.092
2015-04-08,11,1.078
2015-04-08,12,0.524
2015-04-08,13,1.540
2015-04-08,14,0.716
2015-04-08,15,0.786
2015-04-08,16,0.859
2015-04-08,17,1.215
2015-04-08,18,2.449
2015-04-08,19,1.984
2015-04-08,20,2.126
2015-04-08,21,1.795
2015-04-08,22,1.596
2015-04-08,23,1.152
2015-04-09,00,0.520
2015-04-09,01,0.525
2015-04-09,02,0.512
2015-04-09,03,0.529
2015-04-09,04,0.577
2015-04-09,05,0.553
2015-04-09,06,0.599
2015-04-09,07,1.487
2015-04-09,08,1.977
2015-04-09,09,0.583
2015-04-09,10,1.238
2015-04-09,11,1.062
2015-04-09,12,0.652
2015-04-09,13,0.551
2015-04-09,14,3.210
2015-04-09,15,2.219
2015-04-09,16,1.227
2015-04-09,17,2.725
2015-04-09,18,0.891
2015-04-09,19,1.528
2015-04-09,20,1.144
2015-04-09,21,1.002
2015-04-09,22,1.075
2015-04-09,23,0.764
2015-04-10,00,0.510
2015-04-10,01,0.549
2015-04-10,02,0.631
2015-04-10,03,0.529
2015-04-10,04,0.509
2015-04-10,05,0.531
2015-04-10,06,0.567
2015-04-10,07,1.555
2015-04-10,08,1.388
2015-04-10,09,0.557
2015-04-10,10,0.618
2015-04-10,11,0.590
2015-04-10,12,1.050
2015-04-10,13,1.236
2015-04-10,14,0.567
2015-04-10,15,0.678
2015-04-10,16,1.219
2015-04-10,17,2.715
2015-04-10,18,2.407
2015-04-10,19,1.823
2015-04-10,20,1.942
2015-04-10,21,1.123
2015-04-10,22,1.467
2015-04-10,23,1.418
2015-04-11,00,0.523
2015-04-11,01,0.580
2015-04-11,02,0.549
2015-04-11,03,0.505
2015-04-11,04,1.493
2015-04-11,05,0.813
2015-04-11,06,1.213
2015-04-11,07,1.144
2015-04-11,08,2.286
2015-04-11,09,1.348
2015-04-11,10,2.794
2015-04-11,11,1.250
2015-04-11,12,1.028
2015-04-11,13,0.640
2015-04-11,14,0.547
2015-04-11,15,1.015
2015-04-11,16,1.451
2015-04-11,17,0.652
2015-04-11,18,0.858
2015-04-11,19,1.059
2015-04-11,20,1.244
2015-04-11,21,1.474
2015-04-11,22,0.990
2015-04-11,23,1.182
2015-04-12,00,0.656
2015-04-12,01,0.520
2015-04-12,02,0.513
2015-04-12,03,0.493
2015-04-12,04,1.715
2015-04-12,05,0.568
2015-04-12,06,0.680
2015-04-12,07,0.525
2015-04-12,08,0.565
2015-04-12,09,0.709
2015-04-12,10,1.463
2015-04-12,11,1.467
2015-04-12,12,3.165
2015-04-12,13,1.552
2015-04-12,14,2.313
2015-04-12,15,4.396
2015-04-12,16,1.447
2015-04-12,17,1.643
2015-04-12,18,4.525
2015-04-12,19,1.374
2015-04-12,20,1.326
2015-04-12,21,1.112
2015-04-12,22,1.418
2015-04-12,23,1.349
2015-04-13,00,0.703
2015-04-13,01,0.523
2015-04-13,02,0.506
2015-04-13,03,0.521
2015-04-13,04,1.697
2015-04-13,05,0.512
2015-04-13,06,1.510
2015-04-13,07,1.415
2015-04-13,08,2.413
2015-04-13,09,1.015
2015-04-13,10,2.736
2015-04-13,11,0.871
2015-04-13,12,1.954
2015-04-13,13,1.354
2015-04-13,14,0.928
2015-04-13,15,1.805
2015-04-13,16,1.040
2015-04-13,17,1.224
2015-04-13,18,2.389
2015-04-13,19,2.023
2015-04-13,20,3.909
2015-04-13,21,1.488
2015-04-13,22,1.730
2015-04-13,23,1.293
2015-04-14,00,0.529
2015-04-14,01,0.508
2015-04-14,02,0.553
2015-04-14,03,0.524
2015-04-14,04,1.738
2015-04-14,05,0.933
2015-04-14,06,1.495
2015-04-14,07,2.698
2015-04-14,08,2.117
2015-04-14,09,0.741
2015-04-14,10,1.751
2015-04-14,11,0.590
2015-04-14,12,1.656
2015-04-14,13,0.600
2015-04-14,14,0.583
2015-04-14,15,0.623
2015-04-14,16,0.705
2015-04-14,17,1.265
2015-04-14,18,2.020
2015-04-14,19,0.753
2015-04-14,20,1.256
2015-04-14,21,1.775
2015-04-14,22,1.332
2015-04-14,23,0.875
2015-04-15,00,0.533
2015-04-15,01,0.507
2015-04-15,02,0.528
2015-04-15,03,0.519
2015-04-15,04,0.503
2015-04-15,05,1.112
2015-04-15,06,1.205
2015-04-15,07,2.023
2015-04-15,08,2.461
2015-04-15,09,0.910
2015-04-15,10,1.978
2015-04-15,11,0.937
2015-04-15,12,0.970
2015-04-15,13,0.993
2015-04-15,14,0.581
2015-04-15,15,0.516
2015-04-15,16,0.999
2015-04-15,17,1.621
2015-04-15,18,3.119
2015-04-15,19,2.501
2015-04-15,20,1.366
2015-04-15,21,1.204
2015-04-15,22,1.109
2015-04-15,23,0.579
2015-04-16,00,0.545
2015-04-16,01,0.502
2015-04-16,02,0.516
2015-04-16,03,0.490
2015-04-16,04,0.524
2015-04-16,05,0.491
2015-04-16,06,1.242
2015-04-16,07,3.551
2015-04-16,08,0.871
2015-04-16,09,1.605
2015-04-16,10,0.787
2015-04-16,11,1.625
2015-04-16,12,0.657
2015-04-16,13,0.599
2015-04-16,14,0.504
2015-04-16,15,0.505
2015-04-16,16,0.914
2015-04-16,17,1.159
2015-04-16,18,1.073
2015-04-16,19,1.100
2015-04-16,20,1.177
2015-04-16,21,1.307
2015-04-16,22,1.236
2015-04-16,23,0.891
2015-04-17,00,0.504
2015-04-17,01,0.522
2015-04-17,02,0.496
2015-04-17,03,0.526
2015-04-17,04,0.500
2015-04-17,05,0.508
2015-04-17,06,0.586
2015-04-17,07,2.042
2015-04-17,08,1.249
2015-04-17,09,0.596
2015-04-17,10,0.833
2015-04-17,11,0.554
2015-04-17,12,0.579
2015-04-17,13,0.629
2015-04-17,14,0.579
2015-04-17,15,0.546
2015-04-17,16,0.831
2015-04-17,17,1.862
2015-04-17,18,2.532
2015-04-17,19,1.913
2015-04-17,20,1.394
2015-04-17,21,1.374
2015-04-17,22,1.011
2015-04-17,23,1.153
2015-04-18,00,0.664
2015-04-18,01,0.518
2015-04-18,02,0.513
2015-04-18,03,0.520
2015-04-18,04,0.501
2015-04-18,05,0.516
2015-04-18,06,0.498
2015-04-18,07,0.935
2015-04-18,08,2.349
2015-04-18,09,1.135
2015-04-18,10,0.960
2015-04-18,11,0.991
2015-04-18,12,1.263
2015-04-18,13,1.049
2015-04-18,14,1.000
2015-04-18,15,0.846
2015-04-18,16,0.637
2015-04-18,17,0.580
2015-04-18,18,0.635
2015-04-18,19,0.720
2015-04-18,20,1.935
2015-04-18,21,0.921
2015-04-18,22,1.235
2015-04-18,23,0.904
2015-04-19,00,0.754
2015-04-19,01,0.523
2015-04-19,02,0.519
2015-04-19,03,0.527
2015-04-19,04,0.522
2015-04-19,05,0.513
2015-04-19,06,0.518
2015-04-19,07,0.888
2015-04-19,08,1.505
2015-04-19,09,0.926
2015-04-19,10,1.186
2015-04-19,11,0.891
2015-04-19,12,0.794
2015-04-19,13,0.567
2015-04-19,14,0.495
2015-04-19,15,3.087
2015-04-19,16,2.451
2015-04-19,17,0.941
2015-04-19,18,1.186
2015-04-19,19,2.640
2015-04-19,20,2.405
2015-04-19,21,1.359
2015-04-19,22,0.949
2015-04-19,23,0.824
2015-04-20,00,0.812
2015-04-20,01,0.541
2015-04-20,02,0.536
2015-04-20,03,0.511
2015-04-20,04,0.526
2015-04-20,05,0.507
2015-04-20,06,0.524
2015-04-20,07,0.558
2015-04-20,08,0.575
2015-04-20,09,0.862
2015-04-20,10,1.612
2015-04-20,11,2.308
2015-04-20,12,1.104
2015-04-20,13,1.614
2015-04-20,14,1.176
2015-04-20,15,1.620
2015-04-20,16,0.654
2015-04-20,17,1.520
2015-04-20,18,0.820
2015-04-20,19,0.790
2015-04-20,20,1.462
2015-04-20,21,2.211
2015-04-20,22,1.102
2015-04-20,23,0.919
2015-04-21,00,0.545
2015-04-21,01,0.551
2015-04-21,02,0.527
2015-04-21,03,0.526
2015-04-21,04,0.647
2015-04-21,05,0.543
2015-04-21,06,0.606
2015-04-21,07,1.238
2015-04-21,08,0.846
2015-04-21,09,0.589
2015-04-21,10,0.592
2015-04-21,11,0.727
2015-04-21,12,1.120
2015-04-21,13,0.771
2015-04-21,14,0.557
2015-04-21,15,2.466
2015-04-21,16,0.855
2015-04-21,17,1.149
2015-04-21,18,1.472
2015-04-21,19,2.751
2015-04-21,20,1.926
2015-04-21,21,0.845
2015-04-21,22,0.747
2015-04-21,23,1.016
2015-04-22,00,0.490
2015-04-22,01,0.615
2015-04-22,02,0.539
2015-04-22,03,0.534
2015-04-22,04,0.524
2015-04-22,05,0.489
2015-04-22,06,0.642
2015-04-22,07,1.627
2015-04-22,08,2.432
2015-04-22,09,0.701
2015-04-22,10,1.465
2015-04-22,11,0.581
2015-04-22,12,0.596
2015-04-22,13,0.596
2015-04-22,14,0.578
2015-04-22,15,0.868
2015-04-22,16,0.651
2015-04-22,17,1.639
2015-04-22,18,2.494
2015-04-22,19,0.992
2015-04-22,20,1.157
2015-04-22,21,1.082
2015-04-22,22,1.038
2015-04-22,23,0.917
2015-04-23,00,0.824
2015-04-23,01,0.578
2015-04-23,02,0.504
2015-04-23,03,0.519
2015-04-23,04,0.501
2015-04-23,05,0.529
2015-04-23,06,0.505
2015-04-23,07,2.139
2015-04-23,08,2.428
2015-04-23,09,1.397
2015-04-23,10,1.937
2015-04-23,11,1.079
2015-04-23,12,1.299
2015-04-23,13,0.658
2015-04-23,14,2.077
2015-04-23,15,0.608
2015-04-23,16,1.447
2015-04-23,17,1.121
2015-04-23,18,1.023
2015-04-23,19,1.681
2015-04-23,20,1.223
2015-04-23,21,1.599
2015-04-23,22,1.813
2015-04-23,23,1.139
2015-04-24,00,0.521
2015-04-24,01,0.631
2015-04-24,02,0.528
2015-04-24,03,0.503
2015-04-24,04,2.101
2015-04-24,05,0.555
2015-04-24,06,1.130
2015-04-24,07,1.680
2015-04-24,08,1.415
2015-04-24,09,0.924
2015-04-24,10,1.581
2015-04-24,11,0.646
2015-04-24,12,1.576
2015-04-24,13,0.594
2015-04-24,14,0.609
2015-04-24,15,0.674
2015-04-24,16,1.397
2015-04-24,17,1.025
2015-04-24,18,1.711
2015-04-24,19,1.235
2015-04-24,20,1.276
2015-04-24,21,2.163
2015-04-24,22,0.976
2015-04-24,23,1.399
2015-04-25,00,0.749
2015-04-25,01,0.608
2015-04-25,02,0.536
2015-04-25,03,1.397
2015-04-25,04,0.947
2015-04-25,05,0.756
2015-04-25,06,1.718
2015-04-25,07,0.997
2015-04-25,08,2.334
2015-04-25,09,2.047
2015-04-25,10,1.135
2015-04-25,11,0.975
2015-04-25,12,1.689
2015-04-25,13,1.011
2015-04-25,14,1.014
2015-04-25,15,2.453
2015-04-25,16,3.714
2015-04-25,17,2.309
2015-04-25,18,1.206
2015-04-25,19,0.719
2015-04-25,20,0.797
2015-04-25,21,0.761
2015-04-25,22,0.705
2015-04-25,23,0.782
2015-04-26,00,1.131
2015-04-26,01,0.640
2015-04-26,02,0.480
2015-04-26,03,0.541
2015-04-26,04,1.537
2015-04-26,05,0.467
2015-04-26,06,2.065
2015-04-26,07,0.994
2015-04-26,08,2.404
2015-04-26,09,1.249
2015-04-26,10,0.817
2015-04-26,11,1.854
2015-04-26,12,0.727
2015-04-26,13,0.804
2015-04-26,14,0.707
2015-04-26,15,0.582
2015-04-26,16,0.905
2015-04-26,17,1.164
2015-04-26,18,0.925
2015-04-26,19,2.070
2015-04-26,20,2.287
2015-04-26,21,2.437
2015-04-26,22,2.573
2015-04-26,23,1.140
2015-04-27,00,0.844
2015-04-27,01,0.486
2015-04-27,02,0.498
2015-04-27,03,0.493
2015-04-27,04,0.476
2015-04-27,05,0.474
2015-04-27,06,0.564
2015-04-27,07,1.824
2015-04-27,08,2.292
2015-04-27,09,0.684
2015-04-27,10,1.163
2015-04-27,11,0.763
2015-04-27,12,0.566
2015-04-27,13,0.532
2015-04-27,14,1.544
2015-04-27,15,0.552
2015-04-27,16,0.678
2015-04-27,17,0.660
2015-04-27,18,1.237
2015-04-27,19,1.030
2015-04-27,20,0.907
2015-04-27,21,1.047
2015-04-27,22,1.125
2015-04-27,23,1.109
2015-04-28,00,0.503
2015-04-28,01,0.610
2015-04-28,02,0.544
2015-04-28,03,0.483
2015-04-28,04,0.485
2015-04-28,05,0.488
2015-04-28,06,0.578
2015-04-28,07,1.667
2015-04-28,08,1.301
2015-04-28,09,0.554
2015-04-28,10,0.573
2015-04-28,11,0.609
2015-04-28,12,0.769
2015-04-28,13,1.870
2015-04-28,14,0.654
2015-04-28,15,0.481
2015-04-28,16,0.731
2015-04-28,17,1.480
2015-04-28,18,3.016
2015-04-28,19,2.576
2015-04-28,20,0.872
2015-04-28,21,1.180
2015-04-28,22,0.963
2015-04-28,23,1.011
2015-04-29,00,0.589
2015-04-29,01,0.498
2015-04-29,02,0.468
2015-04-29,03,0.504
2015-04-29,04,0.465
2015-04-29,05,0.497
2015-04-29,06,0.540
2015-04-29,07,1.660
2015-04-29,08,2.725
2015-04-29,09,0.551
2015-04-29,10,0.574
2015-04-29,11,1.566
2015-04-29,12,0.563
2015-04-29,13,0.562
2015-04-29,14,0.550
2015-04-29,15,0.537
2015-04-29,16,0.507
2015-04-29,17,1.226
2015-04-29,18,2.495
2015-04-29,19,2.171
2015-04-29,20,1.120
2015-04-29,21,1.117
2015-04-29,22,1.147
2015-04-29,23,0.946
2015-04-30,00,0.655
2015-04-30,01,0.473
2015-04-30,02,0.484
2015-04-30,03,0.483
2015-04-30,04,0.470
2015-04-30,05,0.476
2015-04-30,06,0.546
2015-04-30,07,1.816
2015-04-30,08,1.857
2015-04-30,09,1.040
2015-04-30,10,1.127
2015-04-30,11,0.496
2015-04-30,12,1.189
2015-04-30,13,0.527
2015-04-30,14,0.561
2015-04-30,15,0.695
2015-04-30,16,0.836
2015-04-30,17,0.981
2015-04-30,18,1.353
2015-04-30,19,1.864
2015-04-30,20,1.246
2015-04-30,21,0.926
2015-04-30,22,1.078
2015-04-30,23,1.620
2015-05-01,00,0.501
2015-05-01,01,0.615
2015-05-01,02,0.487
2015-05-01,03,0.489
2015-05-01,04,0.470
2015-05-01,05,0.494
2015-05-01,06,0.553
2015-05-01,07,1.843
2015-05-01,08,2.843
2015-05-01,09,0.579
2015-05-01,10,1.161
2015-05-01,11,1.156
2015-05-01,12,0.558
2015-05-01,13,0.536
2015-05-01,14,0.480
2015-05-01,15,0.521
2015-05-01,16,0.718
2015-05-01,17,1.464
2015-05-01,18,2.651
2015-05-01,19,1.747
2015-05-01,20,1.055
2015-05-01,21,1.393
2015-05-01,22,1.068
2015-05-01,23,1.050
2015-05-02,00,0.586
2015-05-02,01,0.495
2015-05-02,02,0.492
2015-05-02,03,0.491
2015-05-02,04,0.486
2015-05-02,05,0.485
2015-05-02,06,0.480
2015-05-02,07,0.911
2015-05-02,08,2.452
2015-05-02,09,0.929
2015-05-02,10,0.852
2015-05-02,11,1.977
2015-05-02,12,0.838
2015-05-02,13,0.893
2015-05-02,14,1.235
2015-05-02,15,1.532
2015-05-02,16,0.534
2015-05-02,17,0.528
2015-05-02,18,0.477
2015-05-02,19,1.869
2015-05-02,20,2.427
2015-05-02,21,1.317
