date,hour,energy_kWh
2020-01-13,07,2.19
2020-01-13,08,3.84
2020-01-13,09,4.11
2020-01-13,10,4.32
2020-01-13,11,3.44
2020-01-13,12,2.54
2020-01-13,13,2.76
2020-01-13,14,2.58
2020-01-13,15,2.68
2020-01-13,16,2.53
2020-01-13,17,2.40
2020-01-13,18,3.17
2020-01-13,19,3.18
2020-01-13,20,2.86
2020-01-13,21,2.78
2020-01-13,22,2.90
2020-01-13,23,3.87
2020-01-14,00,3.34
2020-01-14,01,2.68
2020-01-14,02,2.48
2020-01-14,03,2.22
2020-01-14,04,2.17
2020-01-14,05,2.13
2020-01-14,06,1.98
2020-01-14,07,2.28
2020-01-14,08,2.67
2020-01-14,09,2.62
2020-01-14,10,2.37
2020-01-14,11,2.86
2020-01-14,12,2.53
2020-01-14,13,2.55
2020-01-14,14,2.61
2020-01-14,15,2.76
2020-01-14,16,2.86
2020-01-14,17,2.71
2020-01-14,18,3.43
2020-01-14,19,3.06
2020-01-14,20,2.86
2020-01-14,21,2.85
2020-01-14,22,2.93
2020-01-14,23,2.69
2020-01-15,00,2.76
2020-01-15,01,2.61
2020-01-15,02,2.91
2020-01-15,03,2.20
2020-01-15,04,2.13
2020-01-15,05,2.32
2020-01-15,06,2.24
2020-01-15,07,2.40
2020-01-15,08,2.99
2020-01-15,09,2.89
2020-01-15,10,3.07
2020-01-15,11,2.72
2020-01-15,12,2.71
2020-01-15,13,2.73
2020-01-15,14,2.62
2020-01-15,15,2.48
2020-01-15,16,2.59
2020-01-15,17,2.70
2020-01-15,18,2.44
2020-01-15,19,2.53
2020-01-15,20,2.33
2020-01-15,21,3.29
2020-01-15,22,4.01
2020-01-15,23,3.31
2020-01-16,00,2.15
2020-01-16,01,2.08
2020-01-16,02,2.11
2020-01-16,03,2.32
2020-01-16,04,2.29
2020-01-16,05,2.11
2020-01-16,06,1.84
2020-01-16,07,2.30
2020-01-16,08,2.57
2020-01-16,09,2.82
2020-01-16,10,2.54
2020-01-16,11,2.66
2020-01-16,12,2.41
2020-01-16,13,2.29
2020-01-16,14,2.33
2020-01-16,15,2.40
2020-01-16,16,2.44
2020-01-16,17,2.21
2020-01-16,18,2.30
2020-01-16,19,3.26
2020-01-16,20,2.66
2020-01-16,21,2.82
2020-01-16,22,3.46
2020-01-16,23,3.46
2020-01-17,00,3.88
2020-01-17,01,2.62
2020-01-17,02,2.04
2020-01-17,03,1.87
2020-01-17,04,1.99
2020-01-17,05,2.03
2020-01-17,06,1.97
2020-01-17,07,2.44
2020-01-17,08,2.62
2020-01-17,09,2.42
2020-01-17,10,2.46
2020-01-17,11,2.61
2020-01-17,12,2.36
2020-01-17,13,2.51
2020-01-17,14,2.52
2020-01-17,15,2.63
2020-01-17,16,2.14
2020-01-17,17,2.30
2020-01-17,18,2.72
2020-01-17,19,2.82
2020-01-17,20,2.41
2020-01-17,21,3.54
2020-01-17,22,3.44
2020-01-17,23,2.54
2020-01-18,00,2.85
2020-01-18,01,2.38
2020-01-18,02,2.52
2020-01-18,03,2.00
2020-01-18,04,1.79
2020-01-18,05,1.85
2020-01-18,06,1.94
2020-01-18,07,2.11
2020-01-18,08,2.28
2020-01-18,09,2.33
2020-01-18,10,2.33
2020-01-18,11,2.90
2020-01-18,12,2.57
2020-01-18,13,2.12
2020-01-18,14,2.52
2020-01-18,15,2.67
2020-01-18,16,3.09
2020-01-18,17,3.44
2020-01-18,18,3.49
2020-01-18,19,3.50
2020-01-18,20,3.55
2020-01-18,21,2.86
2020-01-18,22,2.77
2020-01-18,23,2.44
2020-01-19,00,2.34
2020-01-19,01,2.14
2020-01-19,02,2.02
2020-01-19,03,2.02
2020-01-19,04,2.07
2020-01-19,05,2.01
2020-01-19,06,2.01
2020-01-19,07,2.03
2020-01-19,08,2.58
2020-01-19,09,2.81
2020-01-19,10,2.88
2020-01-19,11,2.38
2020-01-19,12,2.36
2020-01-19,13,2.96
2020-01-19,14,3.60
2020-01-19,15,3.76
2020-01-19,16,3.82
2020-01-19,17,3.29
2020-01-19,18,3.06
2020-01-19,19,2.00
2020-01-19,20,1.92
2020-01-19,21,1.67
2020-01-19,22,2.66
2020-01-19,23,1.89
2020-01-20,00,1.45
2020-01-20,01,1.02
2020-01-20,02,0.91
2020-01-20,03,0.93
2020-01-20,04,0.87
2020-01-20,05,0.96
2020-01-20,06,0.80
2020-01-20,07,1.00
2020-01-20,08,1.35
2020-01-20,09,1.08
2020-01-20,10,2.61
2020-01-20,11,1.45
2020-01-20,12,1.96
2020-01-20,13,3.64
2020-01-20,14,3.12
2020-01-20,15,2.58
2020-01-20,16,4.18
2020-01-20,17,1.21
2020-01-20,18,1.35
2020-01-20,19,1.67
2020-01-20,20,1.65
2020-01-20,21,1.90
2020-01-20,22,1.85
2020-01-20,23,2.53
2020-01-21,00,1.02
2020-01-21,01,0.93
2020-01-21,02,0.95
2020-01-21,03,1.16
2020-01-21,04,0.55
2020-01-21,05,1.08
2020-01-21,06,0.52
2020-01-21,07,1.04
2020-01-21,08,1.49
2020-01-21,09,2.50
2020-01-21,10,4.95
2020-01-21,11,3.84
2020-01-21,12,4.12
2020-01-21,13,2.74
2020-01-21,14,2.55
2020-01-21,15,2.48
2020-01-21,16,3.58
2020-01-21,17,2.68
2020-01-21,18,3.31
2020-01-21,19,4.66
2020-01-21,20,4.15
2020-01-21,21,4.01
2020-01-21,22,3.02
2020-01-21,23,2.88
2020-01-22,00,1.50
2020-01-22,01,0.71
2020-01-22,02,0.92
2020-01-22,03,0.98
2020-01-22,04,0.94
2020-01-22,05,0.95
2020-01-22,06,0.71
2020-01-22,07,0.96
2020-01-22,08,1.26
2020-01-22,09,2.11
2020-01-22,10,3.44
2020-01-22,11,3.07
2020-01-22,12,3.46
2020-01-22,13,5.78
2020-01-22,14,5.82
2020-01-22,15,5.28
2020-01-22,16,3.81
2020-01-22,17,3.11
2020-01-22,18,3.17
2020-01-22,19,4.70
2020-01-22,20,5.95
2020-01-22,21,3.98
2020-01-22,22,2.37
2020-01-22,23,2.75
2020-01-23,00,1.18
2020-01-23,01,1.08
2020-01-23,02,0.86
2020-01-23,03,0.81
2020-01-23,04,0.80
2020-01-23,05,0.93
2020-01-23,06,0.82
2020-01-23,07,0.91
2020-01-23,08,1.32
2020-01-23,09,1.14
2020-01-23,10,6.29
2020-01-23,11,4.04
2020-01-23,12,3.28
2020-01-23,13,3.73
2020-01-23,14,4.00
2020-01-23,15,2.04
2020-01-23,16,2.45
2020-01-23,17,3.49
2020-01-23,18,4.52
2020-01-23,19,2.78
2020-01-23,20,1.12
2020-01-23,21,2.31
2020-01-23,22,2.72
2020-01-23,23,2.30
2020-01-24,00,1.90
2020-01-24,01,1.18
2020-01-24,02,1.01
2020-01-24,03,0.77
2020-01-24,04,0.83
2020-01-24,05,0.63
2020-01-24,06,0.77
2020-01-24,07,0.83
2020-01-24,08,1.35
2020-01-24,09,2.16
2020-01-24,10,2.57
2020-01-24,11,1.61
2020-01-24,12,2.17
2020-01-24,13,3.35
2020-01-24,14,1.56
2020-01-24,15,3.18
2020-01-24,16,3.43
2020-01-24,17,2.41
2020-01-24,18,2.62
2020-01-24,19,3.63
2020-01-24,20,2.63
2020-01-24,21,3.44
2020-01-24,22,3.27
2020-01-24,23,1.01
2020-01-25,00,0.58
2020-01-25,01,0.46
2020-01-25,02,0.49
2020-01-25,03,0.54
2020-01-25,04,2.03
2020-01-25,05,1.83
2020-01-25,06,1.70
2020-01-25,07,2.09
2020-01-25,08,1.95
2020-01-25,09,2.04
2020-01-25,10,1.46
2020-01-25,11,2.40
2020-01-25,12,1.87
2020-01-25,13,2.22
2020-01-25,14,1.73
2020-01-25,15,2.17
2020-01-25,16,1.52
2020-01-25,17,2.45
2020-01-25,18,1.94
2020-01-25,19,2.93
2020-01-25,20,2.17
2020-01-25,21,0.91
2020-01-25,22,0.88
2020-01-25,23,1.08
2020-01-26,00,0.98
2020-01-26,01,0.86
2020-01-26,02,0.87
2020-01-26,03,0.90
2020-01-26,04,0.84
2020-01-26,05,0.88
2020-01-26,06,0.93
2020-01-26,07,2.04
2020-01-26,08,0.88
2020-01-26,09,0.83
2020-01-26,10,0.79
2020-01-26,11,0.88
2020-01-26,12,0.79
2020-01-26,13,0.76
2020-01-26,14,0.85
2020-01-26,15,0.79
2020-01-26,16,0.91
2020-01-26,17,0.91
2020-01-26,18,0.79
2020-01-26,19,0.80
2020-01-26,20,0.85
2020-01-26,21,0.85
2020-01-26,22,0.87
2020-01-26,23,1.27
2020-01-27,00,4.55
2020-01-27,01,2.48
2020-01-27,02,1.38
2020-01-27,03,1.06
2020-01-27,04,0.98
2020-01-27,05,1.06
2020-01-27,06,0.98
2020-01-27,07,1.06
2020-01-27,08,1.42
2020-01-27,09,3.83
2020-01-27,10,2.48
2020-01-27,11,2.58
2020-01-27,12,2.27
2020-01-27,13,2.42
2020-01-27,14,3.94
2020-01-27,15,4.04
2020-01-27,16,3.30
2020-01-27,17,3.12
2020-01-27,18,3.03
2020-01-27,19,3.41
2020-01-27,20,3.20
2020-01-27,21,3.45
2020-01-27,22,3.69
2020-01-27,23,3.55
2020-01-28,00,2.31
2020-01-28,01,2.08
2020-01-28,02,2.08
2020-01-28,03,2.05
2020-01-28,04,1.89
2020-01-28,05,2.03
2020-01-28,06,1.78
2020-01-28,07,1.86
2020-01-28,08,1.81
2020-01-28,09,5.64
2020-01-28,10,5.89
2020-01-28,11,4.86
2020-01-28,12,2.82
2020-01-28,13,2.54
2020-01-28,14,2.41
2020-01-28,15,2.29
2020-01-28,16,2.62
2020-01-28,17,2.33
2020-01-28,18,2.47
2020-01-28,19,2.03
2020-01-28,20,2.36
2020-01-28,21,2.44
2020-01-28,22,2.41
2020-01-28,23,2.42
2020-01-29,00,2.33
2020-01-29,01,2.58
2020-01-29,02,2.54
2020-01-29,03,2.49
2020-01-29,04,2.40
2020-01-29,05,2.20
2020-01-29,06,2.46
2020-01-29,07,2.44
2020-01-29,08,2.39
2020-01-29,09,2.59
2020-01-29,10,2.36
2020-01-29,11,2.40
2020-01-29,12,2.23
2020-01-29,13,2.28
2020-01-29,14,2.39
2020-01-29,15,2.37
2020-01-29,16,2.45
2020-01-29,17,2.34
2020-01-29,18,2.36
2020-01-29,19,2.54
2020-01-29,20,2.35
2020-01-29,21,2.43
2020-01-29,22,2.44
2020-01-29,23,2.48
2020-01-30,00,2.50
2020-01-30,01,2.42
2020-01-30,02,2.51
2020-01-30,03,2.45
2020-01-30,04,2.41
2020-01-30,05,2.55
2020-01-30,06,2.48
2020-01-30,07,2.39
2020-01-30,08,2.38
2020-01-30,09,2.33
2020-01-30,10,2.49
2020-01-30,11,2.44
2020-01-30,12,2.40
2020-01-30,13,2.44
2020-01-30,14,2.50
2020-01-30,15,2.38
2020-01-30,16,2.43
2020-01-30,17,2.40
2020-01-30,18,3.03
2020-01-30,19,2.91
2020-01-30,20,2.77
2020-01-30,21,2.86
2020-01-30,22,2.24
2020-01-30,23,1.80
2020-01-31,00,1.62
2020-01-31,01,1.84
2020-01-31,02,2.00
2020-01-31,03,1.59
2020-01-31,04,1.96
2020-01-31,05,1.89
2020-01-31,06,1.90
2020-01-31,07,1.85
2020-01-31,08,2.67
2020-01-31,09,2.47
2020-01-31,10,2.10
2020-01-31,11,2.45
2020-01-31,12,2.14
2020-01-31,13,2.04
2020-01-31,14,2.33
2020-01-31,15,1.88
2020-01-31,16,1.99
2020-01-31,17,2.39
2020-01-31,18,2.92
2020-01-31,19,2.49
2020-01-31,20,2.45
2020-01-31,21,2.30
2020-01-31,22,2.54
2020-01-31,23,1.14
2020-02-01,00,0.71
2020-02-01,01,0.99
2020-02-01,02,0.54
2020-02-01,03,0.90
2020-02-01,04,0.51
2020-02-01,05,0.47
2020-02-01,06,0.80
2020-02-01,07,0.53
2020-02-01,08,0.83
2020-02-01,09,1.60
2020-02-01,10,0.85
2020-02-01,11,1.49
2020-02-01,12,1.10
2020-02-01,13,2.32
2020-02-01,14,2.09
2020-02-01,15,2.90
2020-02-01,16,2.65
2020-02-01,17,2.98
2020-02-01,18,2.51
2020-02-01,19,2.57
2020-02-01,20,4.56
2020-02-01,21,3.48
2020-02-01,22,2.48
2020-02-01,23,2.90
2020-02-02,00,1.99
2020-02-02,01,2.05
2020-02-02,02,0.46
2020-02-02,03,0.83
2020-02-02,04,0.41
2020-02-02,05,0.49
2020-02-02,06,0.76
2020-02-02,07,0.36
2020-02-02,08,0.68
2020-02-02,09,1.62
2020-02-02,10,0.95
2020-02-02,11,1.13
2020-02-02,12,0.70
2020-02-02,13,3.97
2020-02-02,14,2.85
2020-02-02,15,4.05
2020-02-02,16,3.75
2020-02-02,17,3.76
2020-02-02,18,2.76
2020-02-02,19,2.06
2020-02-02,20,2.36
2020-02-02,21,2.61
2020-02-02,22,2.93
2020-02-02,23,2.67
2020-02-03,00,1.13
2020-02-03,01,1.08
2020-02-03,02,1.03
2020-02-03,03,1.08
2020-02-03,04,1.13
2020-02-03,05,0.96
2020-02-03,06,1.03
2020-02-03,07,1.13
2020-02-03,08,5.09
2020-02-03,09,5.27
2020-02-03,10,2.94
2020-02-03,11,2.88
2020-02-03,12,2.67
2020-02-03,13,2.80
2020-02-03,14,2.56
2020-02-03,15,2.14
2020-02-03,16,2.64
2020-02-03,17,3.00
2020-02-03,18,2.72
2020-02-03,19,2.24
2020-02-03,20,2.46
2020-02-03,21,2.29
2020-02-03,22,2.58
2020-02-03,23,1.94
2020-02-04,00,1.50
2020-02-04,01,1.31
2020-02-04,02,0.92
2020-02-04,03,1.06
2020-02-04,04,0.97
2020-02-04,05,0.94
2020-02-04,06,1.20
2020-02-04,07,1.22
2020-02-04,08,1.94
2020-02-04,09,3.46
2020-02-04,10,3.68
2020-02-04,11,2.24
2020-02-04,12,2.18
2020-02-04,13,2.58
2020-02-04,14,3.24
2020-02-04,15,3.91
2020-02-04,16,3.10
2020-02-04,17,3.00
2020-02-04,18,3.41
2020-02-04,19,3.70
2020-02-04,20,3.54
2020-02-04,21,3.02
2020-02-04,22,2.88
2020-02-04,23,2.89
2020-02-05,00,2.65
2020-02-05,01,1.06
2020-02-05,02,1.08
2020-02-05,03,0.98
2020-02-05,04,1.19
2020-02-05,05,1.06
2020-02-05,06,1.09
2020-02-05,07,1.12
2020-02-05,08,2.62
2020-02-05,09,3.29
2020-02-05,10,3.60
2020-02-05,11,2.28
2020-02-05,12,2.60
2020-02-05,13,2.64
2020-02-05,14,2.99
2020-02-05,15,2.52
2020-02-05,16,2.61
2020-02-05,17,3.44
2020-02-05,18,4.14
2020-02-05,19,4.54
2020-02-05,20,3.62
2020-02-05,21,3.16
2020-02-05,22,2.48
2020-02-05,23,2.93
2020-02-06,00,2.76
2020-02-06,01,0.62
2020-02-06,02,1.12
2020-02-06,03,1.25
2020-02-06,04,0.85
2020-02-06,05,0.86
2020-02-06,06,1.13
2020-02-06,07,1.17
2020-02-06,08,0.88
2020-02-06,09,1.79
2020-02-06,10,2.15
2020-02-06,11,2.64
2020-02-06,12,1.82
2020-02-06,13,1.80
2020-02-06,14,1.89
2020-02-06,15,2.67
2020-02-06,16,1.97
2020-02-06,17,1.47
2020-02-06,18,2.10
2020-02-06,19,2.74
2020-02-06,20,2.69
2020-02-06,21,2.23
2020-02-06,22,2.60
2020-02-06,23,2.07
2020-02-07,00,2.21
2020-02-07,01,1.22
2020-02-07,02,1.19
2020-02-07,03,1.10
2020-02-07,04,1.02
2020-02-07,05,1.16
2020-02-07,06,1.10
2020-02-07,07,1.25
2020-02-07,08,1.37
2020-02-07,09,1.33
2020-02-07,10,2.69
2020-02-07,11,3.06
2020-02-07,12,2.16
2020-02-07,13,2.14
2020-02-07,14,3.62
2020-02-07,15,3.45
2020-02-07,16,2.91
2020-02-07,17,1.66
2020-02-07,18,1.63
2020-02-07,19,1.92
2020-02-07,20,2.26
2020-02-07,21,2.49
2020-02-07,22,1.87
2020-02-07,23,1.96
2020-02-08,00,1.82
2020-02-08,01,1.74
2020-02-08,02,1.19
2020-02-08,03,1.15
2020-02-08,04,0.69
2020-02-08,05,1.00
2020-02-08,06,0.98
2020-02-08,07,1.38
2020-02-08,08,1.81
2020-02-08,09,2.47
2020-02-08,10,2.64
2020-02-08,11,2.79
2020-02-08,12,2.50
2020-02-08,13,2.43
2020-02-08,14,2.39
2020-02-08,15,2.55
2020-02-08,16,2.45
2020-02-08,17,5.19
2020-02-08,18,7.29
2020-02-08,19,4.71
2020-02-08,20,4.17
2020-02-08,21,4.62
2020-02-08,22,4.11
2020-02-08,23,3.79
2020-02-09,00,1.43
2020-02-09,01,1.00
2020-02-09,02,0.90
2020-02-09,03,1.29
2020-02-09,04,1.99
2020-02-09,05,1.93
2020-02-09,06,1.22
2020-02-09,07,0.94
2020-02-09,08,1.10
2020-02-09,09,1.96
2020-02-09,10,1.84
2020-02-09,11,1.60
2020-02-09,12,1.39
2020-02-09,13,1.37
2020-02-09,14,2.22
2020-02-09,15,1.73
2020-02-09,16,1.66
2020-02-09,17,2.49
2020-02-09,18,1.59
2020-02-09,19,1.31
2020-02-09,20,1.45
2020-02-09,21,1.51
2020-02-09,22,2.25
2020-02-09,23,1.99
2020-02-10,00,1.71
2020-02-10,01,1.58
2020-02-10,02,1.21
2020-02-10,03,1.03
2020-02-10,04,1.05
2020-02-10,05,0.99
2020-02-10,06,1.00
2020-02-10,07,1.31
2020-02-10,08,2.15
2020-02-10,09,3.85
2020-02-10,10,2.77
2020-02-10,11,3.79
2020-02-10,12,3.34
2020-02-10,13,3.22
2020-02-10,14,3.18
2020-02-10,15,3.61
2020-02-10,16,2.66
2020-02-10,17,2.73
2020-02-10,18,3.51
2020-02-10,19,2.89
2020-02-10,20,3.72
2020-02-10,21,4.51
2020-02-10,22,3.17
2020-02-10,23,3.14
2020-02-11,00,1.51
2020-02-11,01,1.22
2020-02-11,02,0.74
2020-02-11,03,0.97
2020-02-11,04,0.87
2020-02-11,05,1.26
2020-02-11,06,0.90
2020-02-11,07,0.65
2020-02-11,08,1.01
2020-02-11,09,1.30
2020-02-11,10,2.76
2020-02-11,11,3.58
2020-02-11,12,3.15
2020-02-11,13,2.22
2020-02-11,14,1.41
2020-02-11,15,1.67
2020-02-11,16,2.44
2020-02-11,17,2.78
2020-02-11,18,2.78
2020-02-11,19,3.04
2020-02-11,20,2.92
2020-02-11,21,2.45
2020-02-11,22,2.77
2020-02-11,23,2.76
2020-02-12,00,2.46
2020-02-12,01,0.90
2020-02-12,02,0.64
2020-02-12,03,0.61
2020-02-12,04,0.54
2020-02-12,05,0.86
2020-02-12,06,0.70
2020-02-12,07,0.80
2020-02-12,08,1.25
2020-02-12,09,0.98
2020-02-12,10,1.52
2020-02-12,11,1.68
2020-02-12,12,2.51
2020-02-12,13,3.21
2020-02-12,14,2.57
2020-02-12,15,2.35
2020-02-12,16,2.70
2020-02-12,17,2.27
2020-02-12,18,2.36
2020-02-12,19,2.60
2020-02-12,20,4.59
2020-02-12,21,3.44
2020-02-12,22,1.92
2020-02-12,23,1.70
2020-02-13,00,2.40
2020-02-13,01,1.77
2020-02-13,02,1.46
2020-02-13,03,1.15
2020-02-13,04,1.31
2020-02-13,05,1.60
2020-02-13,06,1.36
2020-02-13,07,1.72
2020-02-13,08,1.31
2020-02-13,09,1.84
2020-02-13,10,1.31
2020-02-13,11,3.35
2020-02-13,12,2.76
2020-02-13,13,2.64
2020-02-13,14,2.47
2020-02-13,15,2.42
2020-02-13,16,2.87
2020-02-13,17,2.94
2020-02-13,18,2.45
2020-02-13,19,2.29
2020-02-13,20,2.63
2020-02-13,21,2.72
2020-02-13,22,2.77
2020-02-13,23,2.98
2020-02-14,00,2.71
2020-02-14,01,1.79
2020-02-14,02,1.56
2020-02-14,03,1.64
2020-02-14,04,1.54
2020-02-14,05,2.29
2020-02-14,06,2.06
2020-02-14,07,1.87
2020-02-14,08,5.02
2020-02-14,09,3.73
2020-02-14,10,5.71
2020-02-14,11,4.39
2020-02-14,12,3.46
2020-02-14,13,5.47
2020-02-14,14,4.36
2020-02-14,15,4.12
2020-02-14,16,4.11
2020-02-14,17,3.61
2020-02-14,18,3.53
2020-02-14,19,3.25
2020-02-14,20,3.13
2020-02-14,21,3.91
2020-02-14,22,3.54
2020-02-14,23,2.09
2020-02-15,00,1.72
2020-02-15,01,1.57
2020-02-15,02,1.05
2020-02-15,03,0.57
2020-02-15,04,1.00
2020-02-15,05,1.67
2020-02-15,06,1.69
2020-02-15,07,1.78
2020-02-15,08,1.65
2020-02-15,09,1.71
2020-02-15,10,1.68
2020-02-15,11,1.80
2020-02-15,12,2.19
2020-02-15,13,2.53
2020-02-15,14,3.15
2020-02-15,15,2.71
2020-02-15,16,3.31
2020-02-15,17,2.43
2020-02-15,18,3.79
2020-02-15,19,4.25
2020-02-15,20,3.58
2020-02-15,21,3.25
2020-02-15,22,2.80
2020-02-15,23,2.16
2020-02-16,00,1.69
2020-02-16,01,0.75
2020-02-16,02,0.82
2020-02-16,03,1.48
2020-02-16,04,1.75
2020-02-16,05,1.71
2020-02-16,06,1.24
2020-02-16,07,0.65
2020-02-16,08,0.61
2020-02-16,09,1.15
2020-02-16,10,1.27
2020-02-16,11,1.33
2020-02-16,12,1.11
2020-02-16,13,2.68
2020-02-16,14,1.90
2020-02-16,15,1.83
2020-02-16,16,1.20
2020-02-16,17,1.08
2020-02-16,18,2.16
2020-02-16,19,3.52
2020-02-16,20,3.76
2020-02-16,21,3.82
2020-02-16,22,4.30
2020-02-16,23,4.03
2020-02-17,00,2.07
2020-02-17,01,0.91
2020-02-17,02,0.77
2020-02-17,03,0.97
2020-02-17,04,1.80
2020-02-17,05,1.17
2020-02-17,06,0.74
2020-02-17,07,0.58
2020-02-17,08,2.01
2020-02-17,09,2.48
2020-02-17,10,2.34
2020-02-17,11,2.25
2020-02-17,12,1.90
2020-02-17,13,1.75
2020-02-17,14,1.84
2020-02-17,15,3.92
2020-02-17,16,4.91
2020-02-17,17,3.88
2020-02-17,18,3.68
2020-02-17,19,3.41
2020-02-17,20,4.58
2020-02-17,21,4.79
2020-02-17,22,4.10
2020-02-17,23,3.76
2020-02-18,00,2.74
2020-02-18,01,2.04
2020-02-18,02,2.34
2020-02-18,03,2.39
2020-02-18,04,2.24
2020-02-18,05,2.29
2020-02-18,06,2.32
2020-02-18,07,2.06
2020-02-18,08,3.91
2020-02-18,09,3.82
2020-02-18,10,3.52
2020-02-18,11,2.94
2020-02-18,12,4.02
2020-02-18,13,3.34
2020-02-18,14,2.53
2020-02-18,15,2.53
2020-02-18,16,2.57
2020-02-18,17,2.63
2020-02-18,18,3.56
2020-02-18,19,2.82
2020-02-18,20,2.94
2020-02-18,21,2.75
2020-02-18,22,2.85
2020-02-18,23,4.47
2020-02-19,00,3.04
2020-02-19,01,1.17
2020-02-19,02,1.06
2020-02-19,03,1.33
2020-02-19,04,1.12
2020-02-19,05,1.17
2020-02-19,06,1.38
2020-02-19,07,1.43
2020-02-19,08,1.24
2020-02-19,09,2.77
2020-02-19,10,2.90
2020-02-19,11,2.72
2020-02-19,12,3.29
2020-02-19,13,4.69
2020-02-19,14,3.48
2020-02-19,15,3.23
2020-02-19,16,2.24
2020-02-19,17,2.10
2020-02-19,18,2.20
2020-02-19,19,2.10
2020-02-19,20,2.71
2020-02-19,21,2.34
2020-02-19,22,2.05
2020-02-19,23,1.63
2020-02-20,00,1.27
2020-02-20,01,0.61
2020-02-20,02,0.66
2020-02-20,03,0.73
2020-02-20,04,0.73
2020-02-20,05,0.58
2020-02-20,06,1.50
2020-02-20,07,1.25
2020-02-20,08,0.89
2020-02-20,09,1.05
2020-02-20,10,0.93
2020-02-20,11,0.85
2020-02-20,12,0.85
2020-02-20,13,0.85
2020-02-20,14,0.76
2020-02-20,15,0.84
2020-02-20,16,0.83
2020-02-20,17,1.47
2020-02-20,18,2.66
2020-02-20,19,2.22
2020-02-20,20,2.36
2020-02-20,21,2.91
2020-02-20,22,1.87
2020-02-20,23,1.47
2020-02-21,00,1.35
2020-02-21,01,1.01
2020-02-21,02,0.80
2020-02-21,03,0.79
2020-02-21,04,0.75
2020-02-21,05,0.83
2020-02-21,06,0.72
2020-02-21,07,0.76
2020-02-21,08,1.28
2020-02-21,09,2.54
2020-02-21,10,1.41
2020-02-21,11,1.37
2020-02-21,12,1.14
2020-02-21,13,1.19
2020-02-21,14,1.40
2020-02-21,15,2.07
2020-02-21,16,1.39
2020-02-21,17,1.17
2020-02-21,18,1.36
2020-02-21,19,1.40
2020-02-21,20,1.37
2020-02-21,21,0.99
2020-02-21,22,0.84
2020-02-21,23,1.33
2020-02-22,00,2.48
2020-02-22,01,2.13
2020-02-22,02,2.08
2020-02-22,03,2.17
2020-02-22,04,2.05
2020-02-22,05,1.52
2020-02-22,06,1.36
2020-02-22,07,2.24
2020-02-22,08,1.90
2020-02-22,09,2.42
2020-02-22,10,3.20
2020-02-22,11,3.89
2020-02-22,12,2.00
2020-02-22,13,1.93
2020-02-22,14,3.63
2020-02-22,15,3.15
2020-02-22,16,3.32
2020-02-22,17,2.29
2020-02-22,18,4.02
2020-02-22,19,3.43
2020-02-22,20,1.93
2020-02-22,21,2.34
2020-02-22,22,1.96
2020-02-22,23,1.10
2020-02-23,00,0.67
2020-02-23,01,1.56
2020-02-23,02,1.57
2020-02-23,03,0.54
2020-02-23,04,0.59
2020-02-23,05,1.75
2020-02-23,06,1.60
2020-02-23,07,0.66
2020-02-23,08,0.85
2020-02-23,09,2.14
2020-02-23,10,3.42
2020-02-23,11,2.68
2020-02-23,12,2.76
2020-02-23,13,3.23
2020-02-23,14,3.78
2020-02-23,15,4.88
2020-02-23,16,5.18
2020-02-23,17,4.07
2020-02-23,18,2.60
2020-02-23,19,4.35
2020-02-23,20,4.63
2020-02-23,21,3.30
2020-02-23,22,3.29
2020-02-23,23,2.67
2020-02-24,00,1.84
2020-02-24,01,0.82
2020-02-24,02,0.59
2020-02-24,03,1.27
2020-02-24,04,1.69
2020-02-24,05,0.72
2020-02-24,06,0.75
2020-02-24,07,2.18
2020-02-24,08,1.75
2020-02-24,09,1.39
2020-02-24,10,2.06
2020-02-24,11,2.51
2020-02-24,12,2.50
2020-02-24,13,2.77
2020-02-24,14,2.52
2020-02-24,15,2.37
2020-02-24,16,2.66
2020-02-24,17,1.53
2020-02-24,18,1.64
2020-02-24,19,2.43
2020-02-24,20,1.80
2020-02-24,21,1.54
2020-02-24,22,1.92
2020-02-24,23,2.15
2020-02-25,00,1.64
2020-02-25,01,0.92
2020-02-25,02,1.03
2020-02-25,03,0.87
2020-02-25,04,1.21
2020-02-25,05,1.05
2020-02-25,06,0.95
2020-02-25,07,1.31
2020-02-25,08,2.56
2020-02-25,09,2.24
2020-02-25,10,2.19
2020-02-25,11,1.99
2020-02-25,12,1.99
2020-02-25,13,2.58
2020-02-25,14,1.84
2020-02-25,15,1.14
2020-02-25,16,1.63
2020-02-25,17,1.51
2020-02-25,18,2.39
2020-02-25,19,3.80
2020-02-25,20,3.38
2020-02-25,21,3.56
2020-02-25,22,2.45
2020-02-25,23,1.56
2020-02-26,00,1.30
2020-02-26,01,0.89
2020-02-26,02,0.96
2020-02-26,03,0.97
2020-02-26,04,1.02
2020-02-26,05,0.73
2020-02-26,06,1.16
2020-02-26,07,1.07
2020-02-26,08,1.40
2020-02-26,09,3.70
2020-02-26,10,3.06
2020-02-26,11,3.08
2020-02-26,12,2.16
2020-02-26,13,1.63
2020-02-26,14,2.32
2020-02-26,15,2.36
2020-02-26,16,2.35
2020-02-26,17,2.74
2020-02-26,18,3.00
2020-02-26,19,3.35
2020-02-26,20,2.88
2020-02-26,21,2.78
2020-02-26,22,3.27
2020-02-26,23,1.81
2020-02-27,00,1.82
2020-02-27,01,0.92
2020-02-27,02,1.05
